,lat,lon,radiative_,sat,acqdate,acqtime,sensor,state,district
1652,31.94503,75.47857,4.2,npp,2023-10-31,13:M3:15,VF375,PB,GURDASPUR
1653,31.50807,75.43878,2.2,npp,2023-10-31,13:M3:15,VF375,PB,KAPURTHALA
1654,31.2871,75.72998,5.6,npp,2023-10-31,13:M3:15,VF375,PB,KAPURTHALA
1655,30.36265,74.92419,3.4,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1656,30.36838,74.86915,4.7,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1657,30.35414,74.81803,2.1,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1658,30.28503,74.57062,15.4,npp,2023-10-31,13:M3:15,VF375,PB,MUKTSAR
1659,31.57123,75.54459,4.3,npp,2023-10-31,13:M3:15,VF375,PB,KAPURTHALA
1660,30.36986,75.27258,3.9,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1661,30.38326,75.27005,3.7,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1662,30.38661,75.26942,3.7,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1663,30.41678,75.35317,4.4,npp,2023-10-31,13:M3:15,VF375,PB,BARNALA
1664,31.58664,75.45448,2.4,npp,2023-10-31,13:M3:15,VF375,PB,KAPURTHALA
1665,30.34468,74.89445,14.1,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1666,30.25056,74.89507,6.1,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1667,30.31977,74.60585,5.4,npp,2023-10-31,13:M3:15,VF375,PB,MUKTSAR
1668,30.29839,74.63801,3.5,npp,2023-10-31,13:M3:15,VF375,PB,MUKTSAR
1669,30.23068,74.61827,2.8,npp,2023-10-31,13:M3:15,VF375,PB,MUKTSAR
1670,30.12031,74.89877,3.6,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1671,30.07793,75.35528,4.0,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1672,30.07851,75.35935,4.0,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1673,31.16544,75.55547,2.1,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
1674,31.16882,75.55483,4.4,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
1675,29.99662,74.93437,2.3,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1676,29.93825,75.09846,6.0,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1677,31.73584,75.47599,1.5,npp,2023-10-31,13:M3:15,VF375,PB,GURDASPUR
1678,31.37004,75.70222,2.1,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
1679,30.45869,75.23581,6.7,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1680,30.44952,75.19556,19.3,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1681,30.43774,75.1852,2.9,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1682,30.16803,75.61738,2.7,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1683,30.12822,75.65445,3.7,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1684,29.9955,75.77974,3.1,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1685,30.49394,76.72575,2.2,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1686,30.55229,76.7892,3.9,npp,2023-10-31,13:M3:15,VF375,PB,SAS NAGAR (MOHALI)
1687,30.5876,76.67458,2.3,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1688,30.59232,76.49187,3.0,npp,2023-10-31,13:M3:15,VF375,PB,FATEHGARH SAHIB
1689,30.22032,75.19972,2.9,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1690,30.21515,76.1381,3.7,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1691,30.25045,76.11427,7.5,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1692,30.31525,76.18655,6.9,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1697,30.72811,76.5146,1.3,npp,2023-10-31,13:M3:15,VF375,PB,FATEHGARH SAHIB
1698,30.19728,76.31148,5.8,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1699,30.2359,76.34555,1.5,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1700,30.75293,76.34409,3.6,npp,2023-10-31,13:M3:15,VF375,PB,FATEHGARH SAHIB
1701,30.75408,76.32591,3.7,npp,2023-10-31,13:M3:15,VF375,PB,FATEHGARH SAHIB
1702,30.8602,76.12514,3.2,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1704,30.34073,76.70885,4.0,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1705,30.35599,76.57561,5.7,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1706,29.92689,76.09117,2.6,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1707,29.91359,75.99438,4.2,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1711,30.59928,76.59949,2.5,npp,2023-10-31,13:M3:15,VF375,PB,FATEHGARH SAHIB
1712,30.61089,76.57925,4.5,npp,2023-10-31,13:M3:15,VF375,PB,FATEHGARH SAHIB
1715,30.62297,76.48195,6.1,npp,2023-10-31,13:M3:15,VF375,PB,FATEHGARH SAHIB
1716,30.6195,76.48256,6.1,npp,2023-10-31,13:M3:15,VF375,PB,FATEHGARH SAHIB
1719,30.11955,76.02386,4.1,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1720,30.50893,76.4329,3.0,npp,2023-10-31,13:M3:15,VF375,PB,FATEHGARH SAHIB
1721,30.028,76.03986,4.3,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1722,30.04706,76.15357,16.3,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1723,31.85914,75.48524,3.7,npp,2023-10-31,13:M3:15,VF375,PB,GURDASPUR
1724,30.36009,76.49834,2.1,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1726,30.66611,76.26019,4.0,npp,2023-10-31,13:M3:15,VF375,PB,FATEHGARH SAHIB
1727,30.66788,76.32686,3.9,npp,2023-10-31,13:M3:15,VF375,PB,FATEHGARH SAHIB
1728,30.5824,76.3364,1.9,npp,2023-10-31,13:M3:15,VF375,PB,FATEHGARH SAHIB
1729,30.74511,76.34904,3.7,npp,2023-10-31,13:M3:15,VF375,PB,FATEHGARH SAHIB
1730,29.77955,76.0052,1.3,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1731,31.75747,75.50697,1.8,npp,2023-10-31,13:M3:15,VF375,PB,GURDASPUR
1732,31.60545,75.59076,3.1,npp,2023-10-31,13:M3:15,VF375,PB,HOSHIARPUR
1733,31.73104,75.56902,5.7,npp,2023-10-31,13:M3:15,VF375,PB,HOSHIARPUR
1734,30.24474,75.2746,3.1,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1735,30.29916,75.3321,1.9,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1737,30.39688,76.37556,4.6,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1738,30.41434,76.24376,4.9,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1739,30.28438,76.20896,4.5,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1740,30.18925,75.12637,7.6,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1741,29.79243,75.3031,7.0,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1742,29.80027,75.30994,8.8,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1743,29.753,75.3396,3.2,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1750,31.55519,75.37788,7.1,npp,2023-10-31,13:M3:15,VF375,PB,KAPURTHALA
1751,31.55123,75.37429,3.0,npp,2023-10-31,13:M3:15,VF375,PB,KAPURTHALA
1752,30.01759,75.48825,4.4,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1753,30.06564,75.46248,1.9,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1754,31.57615,75.50436,1.7,npp,2023-10-31,13:M3:15,VF375,PB,KAPURTHALA
1756,29.79012,75.28691,1.9,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1758,29.97859,74.97498,2.2,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1759,30.19134,75.43971,6.2,npp,2023-10-31,13:M3:15,VF375,PB,BARNALA
1760,30.18814,75.36881,3.0,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1761,29.71309,75.23892,2.0,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1762,30.41861,75.39084,2.6,npp,2023-10-31,13:M3:15,VF375,PB,BARNALA
1763,30.5033,75.40459,3.6,npp,2023-10-31,13:M3:15,VF375,PB,BARNALA
1764,29.92799,75.34962,9.0,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1765,30.33118,75.36396,2.1,npp,2023-10-31,13:M3:15,VF375,PB,BARNALA
1766,30.11916,75.22272,7.7,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1767,30.0565,75.0724,6.3,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1768,30.05592,75.06836,6.3,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1769,30.16648,75.03922,19.9,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1770,30.14605,75.06387,6.1,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1771,30.16881,75.05538,4.0,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1772,29.9179,75.0649,3.3,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1773,30.00718,74.8257,2.2,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1774,30.00834,74.83371,3.2,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1775,30.14081,75.20612,5.4,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1776,30.16362,75.19765,24.6,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1777,30.16511,75.19764,14.6,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1778,29.80943,75.15887,2.1,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1779,29.9389,75.21013,3.0,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1780,30.22643,74.7056,5.9,npp,2023-10-31,13:M3:15,VF375,PB,MUKTSAR
1781,30.23696,74.77779,2.3,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1782,29.84113,75.1498,12.1,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1784,30.19539,74.63338,2.8,npp,2023-10-31,13:M3:15,VF375,PB,MUKTSAR
1785,30.19207,74.63404,2.8,npp,2023-10-31,13:M3:15,VF375,PB,MUKTSAR
1787,30.23923,76.21263,3.8,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1788,30.23931,76.29188,9.4,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1789,30.09361,76.24635,4.6,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1791,32.01067,74.92003,2.0,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1792,30.04423,76.15843,16.3,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1793,30.22811,76.05295,4.9,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1794,30.17866,76.07491,6.3,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1799,30.23088,76.02203,3.7,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1800,31.0549,75.25845,5.5,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
1801,30.93885,75.00484,2.7,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1802,31.47536,75.05356,2.2,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1803,31.46456,75.02579,2.0,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1804,31.41236,75.00562,1.5,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1805,31.00665,75.31387,7.2,npp,2023-10-31,13:M3:15,VF375,PB,MOGA
1806,31.47257,75.3842,3.3,npp,2023-10-31,13:M3:15,VF375,PB,KAPURTHALA
1807,31.0764,75.09298,3.6,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1808,31.39347,75.21406,2.7,npp,2023-10-31,13:M3:15,VF375,PB,KAPURTHALA
1809,31.23212,75.23422,4.7,npp,2023-10-31,13:M3:15,VF375,PB,KAPURTHALA
1810,31.44575,75.06351,8.8,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1811,31.00355,75.36572,3.1,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
1812,31.95465,75.47237,4.3,npp,2023-10-31,13:M3:15,VF375,PB,GURDASPUR
1813,29.98912,75.14272,1.6,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1814,30.02156,75.08263,2.8,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1815,30.02998,75.09347,3.0,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1816,30.06447,75.10408,3.5,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1817,30.09797,75.12264,2.5,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1818,29.99666,75.1953,7.5,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1819,29.92134,75.25503,2.2,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1821,31.60356,75.55169,2.3,npp,2023-10-31,13:M3:15,VF375,PB,KAPURTHALA
1822,31.59383,75.53162,3.6,npp,2023-10-31,13:M3:15,VF375,PB,KAPURTHALA
1823,31.59546,75.51822,2.8,npp,2023-10-31,13:M3:15,VF375,PB,KAPURTHALA
1824,30.1225,75.2221,4.5,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1825,29.87803,75.0023,2.5,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1826,31.47359,75.13934,6.0,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1827,31.34804,75.24271,4.3,npp,2023-10-31,13:M3:15,VF375,PB,KAPURTHALA
1828,30.79472,74.38249,3.5,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1829,30.74776,74.38766,7.8,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1830,31.34451,75.21768,7.8,npp,2023-10-31,13:M3:15,VF375,PB,KAPURTHALA
1831,31.35263,75.11923,7.5,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1832,31.39285,75.01361,10.9,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1833,31.51451,75.61136,5.4,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
1834,29.96437,75.3637,2.0,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1835,29.91505,75.33118,5.4,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1836,29.95844,75.23994,6.0,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1837,29.97096,75.5555,6.4,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1838,29.98047,75.54953,1.6,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1839,29.99742,75.34525,3.8,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1840,29.97549,75.5631,3.9,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1842,29.93065,75.76183,3.6,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1844,30.73427,75.48596,5.4,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1845,30.73369,75.4818,5.4,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1846,29.91137,75.70467,3.8,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1847,29.89998,75.67291,2.2,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1848,29.90787,75.64735,10.6,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1849,29.9073,75.64322,8.4,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1850,29.85239,75.72819,3.1,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1851,30.91052,75.0229,10.6,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1852,30.73219,75.38908,3.2,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1853,30.86813,75.05146,7.0,npp,2023-10-31,13:M3:15,VF375,PB,MOGA
1854,30.69773,75.37354,4.5,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1855,30.62519,75.50153,6.6,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1856,30.64092,75.73883,2.2,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1857,30.64883,75.49334,3.7,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1859,30.65922,75.29601,4.0,npp,2023-10-31,13:M3:15,VF375,PB,MOGA
1860,30.68447,75.55081,3.4,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1861,30.80031,75.13907,2.2,npp,2023-10-31,13:M3:15,VF375,PB,MOGA
1862,30.67698,75.37318,6.7,npp,2023-10-31,13:M3:15,VF375,PB,MOGA
1863,30.7527,75.21563,10.4,npp,2023-10-31,13:M3:15,VF375,PB,MOGA
1864,29.55796,75.24701,2.4,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1865,30.58716,75.55126,1.8,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1866,30.56634,75.55087,6.9,npp,2023-10-31,13:M3:15,VF375,PB,BARNALA
1867,30.58544,75.41535,5.9,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1868,30.60226,75.41222,3.1,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1869,30.51105,75.38622,3.1,npp,2023-10-31,13:M3:15,VF375,PB,BARNALA
1870,30.5299,75.41302,5.3,npp,2023-10-31,13:M3:15,VF375,PB,BARNALA
1871,30.77245,75.0644,7.6,npp,2023-10-31,13:M3:15,VF375,PB,MOGA
1872,30.91908,75.43645,4.4,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1873,30.77778,75.5686,6.6,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1874,30.56768,75.14439,3.2,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1875,30.87676,75.28236,2.6,npp,2023-10-31,13:M3:15,VF375,PB,MOGA
1876,30.88567,75.27218,4.5,npp,2023-10-31,13:M3:15,VF375,PB,MOGA
1877,30.88786,75.26328,2.4,npp,2023-10-31,13:M3:15,VF375,PB,MOGA
1878,30.76238,75.50716,4.0,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1879,30.73557,75.51993,7.8,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1880,30.51402,75.03319,2.7,npp,2023-10-31,13:M3:15,VF375,PB,MOGA
1881,30.91362,75.47173,3.3,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1882,30.99109,75.4752,4.4,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
1883,30.89944,75.4444,8.1,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1884,30.50714,75.77978,4.5,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1885,30.97475,75.33269,12.0,npp,2023-10-31,13:M3:15,VF375,PB,MOGA
1886,30.85242,75.03764,1.8,npp,2023-10-31,13:M3:15,VF375,PB,MOGA
1887,30.91969,75.24453,2.8,npp,2023-10-31,13:M3:15,VF375,PB,MOGA
1888,30.61045,75.37249,3.8,npp,2023-10-31,13:M3:15,VF375,PB,MOGA
1889,30.72447,75.68953,13.6,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1890,30.7043,75.24946,5.9,npp,2023-10-31,13:M3:15,VF375,PB,MOGA
1891,30.73697,75.20171,1.9,npp,2023-10-31,13:M3:15,VF375,PB,MOGA
1892,30.83148,75.48143,3.9,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1893,30.78031,75.4867,3.3,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1894,29.80245,75.30122,3.0,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1895,29.80927,75.13408,3.9,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1896,29.92435,75.71627,2.4,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1897,29.91874,75.72579,2.0,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1898,29.76256,75.35863,4.3,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1899,29.76914,75.33242,4.5,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1900,29.91365,75.714,2.7,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1901,29.88699,75.42416,4.8,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1904,29.88678,75.37404,5.7,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1905,29.87731,75.37999,1.4,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1906,29.88688,75.39909,2.3,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1907,30.7109,75.54163,21.6,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1908,30.58621,75.7964,2.8,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1909,30.73238,75.4479,3.9,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1910,29.74651,75.32807,1.4,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1911,29.83469,75.38263,2.5,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1912,29.8429,75.5864,1.3,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1913,29.83134,75.38326,5.4,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1914,29.84491,75.1284,15.4,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1916,29.8226,75.13156,1.2,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1917,29.83882,75.13368,3.7,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1920,29.84447,75.14917,12.1,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1921,29.82276,75.15636,9.1,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1922,30.82707,75.49938,2.5,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1923,29.90543,75.76088,7.4,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1924,29.89587,75.76687,2.9,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1925,29.8901,75.60296,8.6,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1926,29.95652,75.74859,10.1,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1927,29.89002,75.34839,2.8,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1928,29.96261,75.71774,4.2,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1929,29.94574,75.72083,25.2,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1930,29.95586,75.71897,4.8,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1932,31.21793,75.30534,5.0,npp,2023-10-31,13:M3:15,VF375,PB,KAPURTHALA
1933,30.81042,75.55396,2.8,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1934,29.82699,75.69477,10.1,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1935,29.83316,75.68941,2.4,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1936,29.83789,75.77325,13.4,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1937,29.82776,75.77509,5.3,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1938,29.84126,75.77263,22.5,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1939,31.3419,75.34695,3.7,npp,2023-10-31,13:M3:15,VF375,PB,KAPURTHALA
1941,30.75238,75.26221,1.7,npp,2023-10-31,13:M3:15,VF375,PB,MOGA
1942,29.97395,75.47923,1.4,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1944,29.92269,75.40913,5.6,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1945,29.82675,75.61886,3.3,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1946,29.84473,75.62398,2.1,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1948,29.7994,75.6703,8.4,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1949,29.8068,75.52588,2.1,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1950,29.77164,75.52786,4.5,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1952,29.92176,75.45118,2.3,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1953,29.7681,75.34926,2.8,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1954,29.99617,75.80945,3.8,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1955,29.94318,75.82767,2.0,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1956,29.83571,75.36576,4.5,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1957,31.29423,75.15462,3.5,npp,2023-10-31,13:M3:15,VF375,PB,KAPURTHALA
1958,29.97929,75.66378,2.8,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1959,29.66098,75.28186,2.3,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1961,29.92428,75.82124,2.3,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1962,29.92337,75.78442,2.9,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1963,29.84413,75.79333,5.7,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1964,31.38873,75.27931,3.1,npp,2023-10-31,13:M3:15,VF375,PB,KAPURTHALA
1965,30.58096,75.21334,5.6,npp,2023-10-31,13:M3:15,VF375,PB,MOGA
1966,30.58431,75.21271,5.6,npp,2023-10-31,13:M3:15,VF375,PB,MOGA
1967,31.38849,75.22785,4.4,npp,2023-10-31,13:M3:15,VF375,PB,KAPURTHALA
1968,31.45922,75.18489,2.4,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1969,29.65464,75.23751,2.3,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1970,29.64796,75.23877,1.0,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1971,31.18958,75.25083,3.8,npp,2023-10-31,13:M3:15,VF375,PB,KAPURTHALA
1972,31.17031,75.33575,1.8,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
1973,29.76073,75.32153,7.5,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1974,30.59323,75.92534,2.6,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1975,29.75582,75.39292,2.9,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1976,31.35205,75.11508,7.5,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1977,29.75916,75.3923,2.9,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1979,31.4966,75.25508,1.1,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1980,29.79824,75.69121,3.6,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1981,29.7987,75.67003,5.9,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1982,31.5965,75.50056,4.2,npp,2023-10-31,13:M3:15,VF375,PB,KAPURTHALA
1983,31.59989,75.49993,4.3,npp,2023-10-31,13:M3:15,VF375,PB,KAPURTHALA
1984,31.22355,75.01936,3.4,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1985,31.06692,75.19659,12.2,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
1986,31.10603,75.27863,6.7,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
