,lat,lon,radiative_,sat,acqdate,acqtime,sensor,state,district
972,31.56669,75.51138,6.7,npp,2023-10-30,13:M3:11,VF375,PB,KAPURTHALA
973,31.56622,75.50681,6.7,npp,2023-10-30,13:M3:11,VF375,PB,KAPURTHALA
974,29.82301,75.24467,13.8,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
975,30.42945,75.48056,4.3,npp,2023-10-30,13:M3:11,VF375,PB,BARNALA
976,29.84656,75.42442,3.8,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
977,29.64226,75.24313,7.0,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
978,30.49167,75.42777,6.9,npp,2023-10-30,13:M3:11,VF375,PB,BARNALA
979,29.92968,75.32314,9.8,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
980,29.86814,75.43007,2.1,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
981,29.91703,75.4409,3.2,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
982,30.72906,76.59161,6.7,npp,2023-10-30,13:M3:11,VF375,PB,SAS NAGAR (MOHALI)
983,29.78811,75.22857,5.6,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
984,29.81722,75.15346,4.0,npp,2023-10-30,13:M3:11,VF375,PB,BATHINDA
986,30.78253,76.27738,3.2,npp,2023-10-30,13:M3:11,VF375,PB,FATEHGARH SAHIB
988,30.18183,76.30302,3.0,npp,2023-10-30,13:M3:11,VF375,PB,PATIALA
989,30.21162,76.29092,2.2,npp,2023-10-30,13:M3:11,VF375,PB,PATIALA
992,32.02769,74.97348,2.3,npp,2023-10-30,13:M3:11,VF375,PB,GURDASPUR
994,30.16884,76.00757,7.6,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
995,30.15838,76.03247,3.5,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
996,30.13736,76.03996,3.5,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
997,31.4183,75.15025,4.4,npp,2023-10-30,13:M3:11,VF375,PB,TARN TARAN
998,31.39893,75.1663,7.7,npp,2023-10-30,13:M3:11,VF375,PB,TARN TARAN
999,31.39938,75.17066,7.7,npp,2023-10-30,13:M3:11,VF375,PB,TARN TARAN
1000,31.46932,75.05619,4.4,npp,2023-10-30,13:M3:11,VF375,PB,TARN TARAN
1001,31.27503,75.20048,4.5,npp,2023-10-30,13:M3:11,VF375,PB,KAPURTHALA
1002,31.37013,75.22273,4.0,npp,2023-10-30,13:M3:11,VF375,PB,KAPURTHALA
1003,31.37103,75.2234,2.9,npp,2023-10-30,13:M3:11,VF375,PB,KAPURTHALA
1004,31.01467,75.01632,2.8,npp,2023-10-30,13:M3:11,VF375,PB,FIROZPUR
1005,30.94389,75.34811,1.8,npp,2023-10-30,13:M3:11,VF375,PB,MOGA
1006,31.47573,75.33456,14.9,npp,2023-10-30,13:M3:11,VF375,PB,KAPURTHALA
1007,31.40458,75.09938,4.6,npp,2023-10-30,13:M3:11,VF375,PB,TARN TARAN
1008,31.14573,75.06356,2.6,npp,2023-10-30,13:M3:11,VF375,PB,FIROZPUR
1009,31.38263,75.2129,6.7,npp,2023-10-30,13:M3:11,VF375,PB,KAPURTHALA
1010,31.44407,75.07635,2.2,npp,2023-10-30,13:M3:11,VF375,PB,TARN TARAN
1011,31.0792,75.04652,3.3,npp,2023-10-30,13:M3:11,VF375,PB,FIROZPUR
1012,31.08285,75.04172,9.1,npp,2023-10-30,13:M3:11,VF375,PB,FIROZPUR
1013,31.98231,75.4893,2.3,npp,2023-10-30,13:M3:11,VF375,PB,GURDASPUR
1014,29.97164,75.1405,3.2,npp,2023-10-30,13:M3:11,VF375,PB,BATHINDA
1015,30.05167,75.07921,12.0,npp,2023-10-30,13:M3:11,VF375,PB,BATHINDA
1016,29.99726,75.18717,7.0,npp,2023-10-30,13:M3:11,VF375,PB,BATHINDA
1017,30.003,75.24121,3.9,npp,2023-10-30,13:M3:11,VF375,PB,BATHINDA
1019,31.61924,75.53318,8.2,npp,2023-10-30,13:M3:11,VF375,PB,KAPURTHALA
1020,30.05578,75.26778,7.8,npp,2023-10-30,13:M3:11,VF375,PB,BATHINDA
1021,30.00665,75.23647,3.9,npp,2023-10-30,13:M3:11,VF375,PB,BATHINDA
1022,30.7831,74.36424,5.9,npp,2023-10-30,13:M3:11,VF375,PB,FIROZPUR
1023,30.74566,74.38744,7.0,npp,2023-10-30,13:M3:11,VF375,PB,FIROZPUR
1024,30.78367,74.40537,3.0,npp,2023-10-30,13:M3:11,VF375,PB,FIROZPUR
1025,30.75811,74.39147,3.0,npp,2023-10-30,13:M3:11,VF375,PB,FIROZPUR
1026,31.35842,75.11398,7.6,npp,2023-10-30,13:M3:11,VF375,PB,TARN TARAN
1027,31.33729,75.11259,4.3,npp,2023-10-30,13:M3:11,VF375,PB,TARN TARAN
1028,31.35999,75.1144,7.0,npp,2023-10-30,13:M3:11,VF375,PB,TARN TARAN
1029,29.96425,75.1453,4.7,npp,2023-10-30,13:M3:11,VF375,PB,BATHINDA
1030,31.39577,75.1358,7.9,npp,2023-10-30,13:M3:11,VF375,PB,TARN TARAN
1031,29.95937,75.28919,3.5,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
1032,29.99541,75.62314,2.8,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
1034,29.94051,75.42469,6.4,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
1038,29.93682,75.75645,7.2,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
1039,30.73377,75.45865,3.6,npp,2023-10-30,13:M3:11,VF375,PB,LUDHIANA
1040,29.9156,75.6735,2.1,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
1041,30.7073,75.40881,6.0,npp,2023-10-30,13:M3:11,VF375,PB,LUDHIANA
1042,30.70451,75.42253,7.8,npp,2023-10-30,13:M3:11,VF375,PB,LUDHIANA
1043,30.71518,75.4033,9.2,npp,2023-10-30,13:M3:11,VF375,PB,LUDHIANA
1044,30.74977,75.40476,5.4,npp,2023-10-30,13:M3:11,VF375,PB,LUDHIANA
1045,30.7495,75.4075,11.9,npp,2023-10-30,13:M3:11,VF375,PB,LUDHIANA
1046,30.73183,75.36119,1.1,npp,2023-10-30,13:M3:11,VF375,PB,MOGA
1047,30.70779,75.29418,5.1,npp,2023-10-30,13:M3:11,VF375,PB,MOGA
1048,30.70824,75.25922,5.0,npp,2023-10-30,13:M3:11,VF375,PB,MOGA
1049,30.70723,75.48911,7.3,npp,2023-10-30,13:M3:11,VF375,PB,LUDHIANA
1050,30.58101,75.59052,15.3,npp,2023-10-30,13:M3:11,VF375,PB,BARNALA
1051,30.83167,75.7486,3.5,npp,2023-10-30,13:M3:11,VF375,PB,LUDHIANA
1052,30.616,75.24068,4.2,npp,2023-10-30,13:M3:11,VF375,PB,MOGA
1053,30.82178,75.06455,4.5,npp,2023-10-30,13:M3:11,VF375,PB,MOGA
1054,30.84303,75.22993,3.4,npp,2023-10-30,13:M3:11,VF375,PB,MOGA
1055,30.63762,75.34774,1.3,npp,2023-10-30,13:M3:11,VF375,PB,MOGA
1056,30.62666,75.30006,8.0,npp,2023-10-30,13:M3:11,VF375,PB,MOGA
1057,30.80884,75.77962,12.1,npp,2023-10-30,13:M3:11,VF375,PB,LUDHIANA
1058,30.79311,75.79575,4.5,npp,2023-10-30,13:M3:11,VF375,PB,LUDHIANA
1059,30.67567,75.22897,4.9,npp,2023-10-30,13:M3:11,VF375,PB,MOGA
1060,30.60822,75.52377,3.3,npp,2023-10-30,13:M3:11,VF375,PB,LUDHIANA
1061,30.57546,75.70519,3.3,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
1062,30.87448,75.58277,19.0,npp,2023-10-30,13:M3:11,VF375,PB,LUDHIANA
1063,30.87505,75.58596,10.0,npp,2023-10-30,13:M3:11,VF375,PB,LUDHIANA
1064,30.87457,75.58146,10.0,npp,2023-10-30,13:M3:11,VF375,PB,LUDHIANA
1065,30.59214,75.33102,4.5,npp,2023-10-30,13:M3:11,VF375,PB,MOGA
1066,30.98947,75.82317,4.8,npp,2023-10-30,13:M3:11,VF375,PB,LUDHIANA
1067,30.61708,75.44665,3.2,npp,2023-10-30,13:M3:11,VF375,PB,LUDHIANA
1068,30.54679,75.02431,2.1,npp,2023-10-30,13:M3:11,VF375,PB,MOGA
1069,30.86105,75.74001,4.1,npp,2023-10-30,13:M3:11,VF375,PB,LUDHIANA
1070,30.89022,75.32001,3.9,npp,2023-10-30,13:M3:11,VF375,PB,MOGA
1071,30.95017,75.36117,3.3,npp,2023-10-30,13:M3:11,VF375,PB,MOGA
1072,30.94946,75.36068,1.9,npp,2023-10-30,13:M3:11,VF375,PB,MOGA
1073,30.87313,75.31795,2.0,npp,2023-10-30,13:M3:11,VF375,PB,MOGA
1074,30.87557,75.42432,2.2,npp,2023-10-30,13:M3:11,VF375,PB,LUDHIANA
1075,30.72897,75.74144,6.2,npp,2023-10-30,13:M3:11,VF375,PB,LUDHIANA
1076,30.59766,75.3434,6.3,npp,2023-10-30,13:M3:11,VF375,PB,MOGA
1077,30.92837,75.64902,5.2,npp,2023-10-30,13:M3:11,VF375,PB,LUDHIANA
1078,30.80432,75.52281,4.0,npp,2023-10-30,13:M3:11,VF375,PB,LUDHIANA
1079,30.70362,75.17757,5.9,npp,2023-10-30,13:M3:11,VF375,PB,MOGA
1080,29.78816,75.34688,1.9,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
1081,29.79695,75.31168,29.3,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
1082,29.92479,75.72205,3.5,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
1083,29.83681,75.81892,4.5,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
1084,29.82779,75.73005,11.5,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
1085,29.82645,75.75936,5.3,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
1086,30.59445,75.80894,4.0,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
1087,30.56341,75.54333,3.7,npp,2023-10-30,13:M3:11,VF375,PB,BARNALA
1088,30.6805,75.68794,4.1,npp,2023-10-30,13:M3:11,VF375,PB,LUDHIANA
1089,30.59333,75.50336,3.3,npp,2023-10-30,13:M3:11,VF375,PB,LUDHIANA
1090,30.80925,75.02375,5.0,npp,2023-10-30,13:M3:11,VF375,PB,MOGA
1091,30.7333,75.45425,3.6,npp,2023-10-30,13:M3:11,VF375,PB,LUDHIANA
1092,29.93395,75.64483,4.1,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
1093,29.84051,75.4858,7.5,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
1094,29.85346,75.37194,4.3,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
1095,29.82447,75.45336,3.7,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
1096,29.83393,75.15527,5.0,npp,2023-10-30,13:M3:11,VF375,PB,BATHINDA
1097,29.87679,75.7909,3.4,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
1098,29.90167,75.78307,3.1,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
1099,30.9547,75.28075,6.7,npp,2023-10-30,13:M3:11,VF375,PB,MOGA
1100,29.88996,75.71268,8.4,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
1101,29.94765,75.73694,3.8,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
1102,30.82631,75.3676,5.3,npp,2023-10-30,13:M3:11,VF375,PB,MOGA
1103,29.94073,75.71091,19.4,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
1104,29.81612,75.7428,7.8,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
1105,29.83245,75.73389,13.7,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
1106,30.74537,75.23823,6.2,npp,2023-10-30,13:M3:11,VF375,PB,MOGA
1107,29.90668,75.63028,3.2,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
1108,31.09444,75.23151,3.7,npp,2023-10-30,13:M3:11,VF375,PB,JALANDHAR
1109,29.83516,75.76047,4.4,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
1111,31.31916,75.30115,7.8,npp,2023-10-30,13:M3:11,VF375,PB,KAPURTHALA
1112,29.8106,75.81105,13.4,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
1113,30.75055,75.32941,3.7,npp,2023-10-30,13:M3:11,VF375,PB,MOGA
1114,29.84855,75.64258,2.8,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
1115,29.85115,75.42809,6.5,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
1116,29.99319,75.18774,5.4,npp,2023-10-30,13:M3:11,VF375,PB,BATHINDA
1117,29.767,75.33105,8.0,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
1119,31.30915,75.20457,3.9,npp,2023-10-30,13:M3:11,VF375,PB,KAPURTHALA
1121,31.27097,75.03913,3.0,npp,2023-10-30,13:M3:11,VF375,PB,TARN TARAN
1122,29.84966,75.5324,2.9,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
1123,31.2266,75.03915,9.8,npp,2023-10-30,13:M3:11,VF375,PB,TARN TARAN
1124,31.22706,75.04343,9.8,npp,2023-10-30,13:M3:11,VF375,PB,TARN TARAN
1127,31.42327,75.23843,5.3,npp,2023-10-30,13:M3:11,VF375,PB,KAPURTHALA
1128,31.4191,75.23901,3.2,npp,2023-10-30,13:M3:11,VF375,PB,KAPURTHALA
1129,30.91151,75.28181,5.4,npp,2023-10-30,13:M3:11,VF375,PB,MOGA
1130,31.46859,75.18757,2.7,npp,2023-10-30,13:M3:11,VF375,PB,TARN TARAN
1131,31.47012,75.18832,3.0,npp,2023-10-30,13:M3:11,VF375,PB,TARN TARAN
1132,29.66592,75.20234,2.3,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
1133,29.7883,75.30863,2.8,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
1134,31.47526,75.3301,13.2,npp,2023-10-30,13:M3:11,VF375,PB,KAPURTHALA
1135,31.21611,75.05801,2.3,npp,2023-10-30,13:M3:11,VF375,PB,TARN TARAN
1136,31.32442,75.14952,2.2,npp,2023-10-30,13:M3:11,VF375,PB,KAPURTHALA
1137,31.36369,75.1095,7.0,npp,2023-10-30,13:M3:11,VF375,PB,TARN TARAN
1138,31.23537,75.31935,4.1,npp,2023-10-30,13:M3:11,VF375,PB,KAPURTHALA
1139,31.27107,75.00024,2.7,npp,2023-10-30,13:M3:11,VF375,PB,TARN TARAN
1140,31.29339,75.01436,5.6,npp,2023-10-30,13:M3:11,VF375,PB,TARN TARAN
1141,29.87276,75.5907,2.7,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
1142,31.27508,75.03855,3.0,npp,2023-10-30,13:M3:11,VF375,PB,TARN TARAN
1143,29.70508,75.29739,4.0,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
1144,31.03413,75.31406,1.6,npp,2023-10-30,13:M3:11,VF375,PB,JALANDHAR
1145,31.32901,75.0353,2.4,npp,2023-10-30,13:M3:11,VF375,PB,TARN TARAN
1146,29.81032,75.55972,12.6,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
1147,31.1662,75.22227,4.4,npp,2023-10-30,13:M3:11,VF375,PB,JALANDHAR
1148,31.16205,75.22285,6.8,npp,2023-10-30,13:M3:11,VF375,PB,JALANDHAR
1149,29.80562,75.60658,2.6,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
1150,29.89921,75.60031,1.8,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
1151,31.25085,75.04631,8.9,npp,2023-10-30,13:M3:11,VF375,PB,TARN TARAN
1152,31.26319,75.04456,9.8,npp,2023-10-30,13:M3:11,VF375,PB,TARN TARAN
1154,29.83077,75.16403,2.9,npp,2023-10-30,13:M3:11,VF375,PB,BATHINDA
1157,29.95706,75.42241,8.8,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
1158,29.95745,75.50495,2.6,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
1159,29.91781,74.98665,4.7,npp,2023-10-30,13:M3:11,VF375,PB,BATHINDA
1160,29.91737,74.98263,4.7,npp,2023-10-30,13:M3:11,VF375,PB,BATHINDA
1161,29.97581,74.9868,8.4,npp,2023-10-30,13:M3:11,VF375,PB,BATHINDA
